textbox14,textbox79,textbox83,textbox81,textbox48
"Quarter 4 (10/01/2015-12/31/2015), Quarter 3 (07/01/2015-09/30/2015), Quarter 2 (04/01/2015-06/30/2015), Quarter 1 (01/01/2015-03/31/2015)",All,All,All,2/16/2026 3:16:00 PM

textbox7,POLICY_TYPE_NM,PIF_TOT,CAN_TOT,NONR_TOT,CHURR_TOT,NRHURR_TOT,NEW_TOT,textbox1,textbox3,PREM_TOT,textbox4,textbox5,textbox6,PEXW_TOT,textbox9,textbox10,CLAIMS_OPENED_TOT,CLAIMS_CLOSED_TOT,CLAIMS_PENDING_TOT,CLAIMS_ADR_TOT,CLAIMS_MED_TOT,CLAIMS_ARB_TOT,CLAIMS_APP_TOT,CLAIMS_SINK_TOT,CLAIMS_SETTL_TOT,CLAIMS_OTH_TOT,SumLawsuitsClosedTot,SumLawsuitsClosedCon,SumLawsuitsOpenBegin,SumLawsuitsOpenEnd,SumLawsuitsOpenTot,textbox63,textbox64,textbox65,textbox66,textbox67,textbox68,textbox69,textbox70,textbox71,textbox72,textbox73,textbox74,textbox75,textbox76,textbox77,CLAIMS_OPENED_TOT1,CLAIMS_CLOSED_TOT1,CLAIMS_PENDING_TOT1,CLAIMS_ADR_TOT1,CLAIMS_MED_TOT1,CLAIMS_ARB_TOT1,CLAIMS_APP_TOT1,CLAIMS_SINK_TOT1,CLAIMS_SETTL_TOT1,CLAIMS_OTH_TOT1,Textbox104,Textbox158,Textbox151,Textbox140,Textbox122
Period Ending  9/30/2015,Personal Residential - Dwelling/Fire - Mobile Homeowners,"84,323","1,779","3,718",0,0,"5,346","4,943","3,593,480,032","44,601,450","79,380","196,048,777","43,518,589","1,082,861","1,028",664,,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,463,12,87,0,0,84,0,"13,568,740","334,795",463,0,"334,795",0,0,0,,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Farmowners,"2,640",56,53,0,0,112,8,"1,379,167,603","10,039,087","2,632","8,713,139","9,985,649","53,438",77,76,,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,258,170","95,900","66,123",2,172,"189,490","152,414","1,411,708,222,306","6,737,745,941","3,105,756","114,196,183,007","6,485,920,758","251,825,183","27,306","26,188",,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"117,948","2,886","15,434",0,0,"14,596",0,"60,941,858,432","322,630,987","117,948",0,"322,630,987",0,"8,320","9,240",,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Mobile Homeowners,"257,406","5,692","3,445",14,0,"10,751","12,482","21,631,215,384","255,759,460","244,924","851,194,927","251,536,288","4,223,171","4,048","3,441",,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Mobile Homeowners - WIND ONLY,"4,188",88,657,0,0,614,0,"161,515,280","3,205,668","4,188",0,"3,205,668",0,0,0,,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Tenants,"523,600","74,420","8,100",0,0,"118,483","9,688","13,165,949,106","120,431,797","513,912","626,085,989","117,462,654","2,969,143","1,678","1,166",,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  9/30/2015,Personal Residential - Tenants - WIND ONLY,"1,100",45,253,0,0,203,0,"90,840,830","1,265,962","1,100",0,"1,265,962",0,10,67,,,,,,,,,,,,,,,,"5,941,081","236,689","156,954",19,215,"466,815","333,139","1,931,882,799,287","10,101,217,386","5,607,942","161,281,481,563","9,700,035,192","401,182,194","65,301","59,652",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - (Apartment Buildings) - WIND ONLY,"2,907",130,126,0,0,36,0,"3,240,797,186","23,702,969","2,907",0,"23,702,969",0,181,180,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - (Condo Associations Only) - WIND ONLY,"4,546",58,289,0,0,61,0,"23,901,993,330","110,195,838","4,546",0,"110,195,838",0,209,214,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - (Homeowners Association) - WIND ONLY,262,2,18,0,0,0,0,"1,003,323,728","4,637,052",262,0,"4,637,052",0,15,21,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - Allied Lines (Condo Associations Only),"4,747",24,221,0,0,272,0,"55,051,071,088","331,087,442","4,747",0,"331,087,442",0,10,47,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - Allied Lines (Excl Condo Associations),868,10,22,0,0,27,3,"7,918,747,096","18,895,253",865,"1,796,341,112","18,885,085","10,168",21,39,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - CMP (Condo Associations Only),"4,378",240,115,0,0,345,"1,359","38,538,603,294","144,090,564","3,019","7,708,566,947","134,495,987","9,594,577",1,1,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - CMP (Excl Condo Associations),"6,669",180,88,0,0,758,876,"5,667,759,010","29,877,838","5,793","777,872,763","26,999,467","2,878,371",8,3,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - Dwelling/Fire (Condo Associations Only),"4,735",100,153,0,0,396,112,"34,150,293,589","163,383,397","4,623","257,905,371","162,983,045","400,352",223,636,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Commercial Residential - Dwelling/Fire (Excl Condo Associations),"1,486",51,60,0,0,37,137,"6,183,336,741","25,175,611","1,349","302,311,725","24,639,269","536,342",627,80,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Allied Lines,"52,812","1,818",890,0,0,"3,660","2,180","8,505,999,596","77,075,545","50,632","2,865,108,804","68,320,922","8,754,623",0,0,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Allied Lines - WIND ONLY DWELLINGS,"20,292",607,"4,110",0,0,"3,946",0,"6,942,953,165","43,764,005","20,292",0,"43,764,005",0,"3,525","3,030",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Condominium Unit Owners,"792,997","20,251","19,630",0,8,"45,463","97,515","76,965,792,058","734,060,909","695,482","18,461,811,839","660,527,880","73,533,028","14,976","15,740",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Condominium Unit Owners - WIND ONLY,"51,898",608,"7,472",0,0,"5,415",0,"8,269,939,981","47,679,925","51,898",0,"47,679,925",0,"9,886","11,043",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Dwelling/Fire,"758,038","27,071","38,579",1,21,"64,535","51,618","155,499,724,850","940,558,617","706,420","14,025,180,781","896,745,867","43,812,750","21,998","22,724",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Dwelling/Fire - Mobile Homeowners,"83,903","1,614","5,025",0,0,"6,633","5,216","3,584,730,312","44,721,526","78,687","210,884,458","43,580,541","1,140,985",830,389,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Dwelling/Fire - Mobile Homeowners - WIND ONLY,451,8,85,0,0,81,0,"13,220,020","330,340",451,0,"330,340",0,0,0,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Farmowners,"2,635",52,24,0,0,71,8,"1,382,531,945","10,121,469","2,627","8,960,905","10,063,604","57,865",59,59,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied,"3,281,739","86,424","74,987",1,135,"179,366","150,913","1,433,400,527,434","6,732,273,047","3,130,826","113,285,972,379","6,482,113,391","250,159,656","38,660","44,420",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Homeowners (Excl Tenant and Condo) - Owner Occupied - WIND ONLY,"124,983","2,083","19,560",0,0,"15,424",0,"61,303,978,081","335,776,917","124,983",0,"335,776,917",0,"17,655","19,714",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Mobile Homeowners,"256,856","5,904","4,733",11,0,"10,293","12,618","21,688,063,411","254,248,841","244,238","863,733,321","250,002,464","4,246,377","2,637","2,442",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Mobile Homeowners - WIND ONLY,"4,055",81,692,0,0,640,0,"156,879,010","3,142,478","4,055",0,"3,142,478",0,0,0,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Tenants,"534,763","68,848","6,366",0,1,"87,016","9,880","13,297,030,987","121,356,339","524,883","622,957,102","118,401,244","2,955,095","1,286","1,226",,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,
Period Ending  12/31/2015,Personal Residential - Tenants - WIND ONLY,"3,232",64,315,0,0,224,0,"637,270,652","5,469,306","3,232",0,"5,469,306",0,103,799,,,,,,,,,,,,,,,,"5,999,252","216,228","183,560",13,165,"424,699","332,435","1,967,304,566,564","10,201,625,228","5,666,817","161,187,607,507","9,803,545,039","398,080,189","112,910","122,807",,,,,,,,,,,,,,,

